"","topic1","topic2","topic3","topic4","topic5","topic6","topic7","topic8","topic9","topic10","project","projecttype"
"slwikiquote",0.282506969050334,0.157324782318314,6.79971468770556e-05,0.00338330169475212,0.544388218327586,4.23210047617785e-05,0.00233410019869157,0.00152668909056391,0.00829309667661812,0.000132524491500867,"slwikiquote","Wikiquote"
"smwiki",0.585549598908945,0.259906381935844,0.145715720408749,0.000495361801717387,0.00067941010642512,0.00589018285262284,0.000604594547904813,0.000128836951746372,0.00102526044959112,4.6520364543516e-06,"smwiki","Wikipedia"
"snwiki",0.714136742088306,0.122869926075781,0.148715329203248,0.000128938353755668,0.01343435402828,7.51814466589161e-05,0.000268652223532784,5.83343552716784e-05,0.000309800193166048,2.74203199935703e-06,"snwiki","Wikipedia"
"sowiki",0.774567081361462,0.0939277462255319,0.116130067881242,0.00198781164341037,0.0124716549595895,8.36940057995718e-05,0.000354691391301745,5.19018419155093e-05,0.000424607420407041,7.43269340607488e-07,"sowiki","Wikipedia"
"specieswiki",0.0808635388826754,0.141789460766252,0.000359652337889644,0.0119091974704728,0.0968919926009777,9.73966406877634e-05,7.24159897525746e-05,0.0032198064938295,0.664724122665852,7.24161516104192e-05,"specieswiki","Other"
"sqwiki",0.861883815583215,0.00363237425914064,0.0211676686781338,0.103359818002729,0.00377630650614054,0.00111355476882771,0.00219009125892557,0.00102940073950421,0.00184679385498143,1.76348402358161e-07,"sqwiki","Wikipedia"
"sqwikibooks",0.309244327347754,0.380020332550316,0.183933188354226,0.00827943463838045,0.0168890523512985,0.000185152719401002,0.0482663689463679,0.00843396327997602,0.0445437384260118,0.000204441386268259,"sqwikibooks","Wikibooks"
"sqwikinews",0.31935566845216,0.424741644910365,0.246434417578338,0.000515503659356395,0.00236203968073709,3.14981831622732e-06,0.00274438456463476,0.000439465359961646,0.00339397770049602,9.74827563465258e-06,"sqwikinews","Wikinews"
"sqwikiquote",0.0204706753477676,0.0438298755011528,0.838012585075115,0.00320837862974252,0.00387708055521154,0.000118398059254795,0.00998848375252196,0.00224033851785564,0.0780499107402709,0.000204273821107142,"sqwikiquote","Wikiquote"
"srnwiki",0.480886894777734,0.425894560544902,0.0796512854709672,0.000466138708614778,0.00097679738191152,0.000948610724670219,0.00062349677132544,0.000191779722271831,0.0103551747428717,5.26115473072835e-06,"srnwiki","Wikipedia"
"srwiki",0.823425744577353,0.0111940692391637,0.0148998940296505,0.0685874374075128,0.00308408945052882,0.0640053763454293,0.00208501625672705,0.00467418055314601,0.00804400553797392,1.86602514671723e-07,"srwiki","Wikipedia"
"srwikinews",0.605462437069841,0.225903800104112,0.148091079345722,0.000358020586173596,0.0174693713591492,0.00026285354331709,0.000931554132313348,0.000159754848045633,0.00135666832731294,4.46068401358059e-06,"srwikinews","Wikinews"
"srwikiquote",0.30747265694117,0.139118819210892,0.428529999310987,0.00614851448594295,0.0703439854982377,6.3087039150516e-05,0.00186585914318288,0.00474807848499283,0.0415944093093351,0.000114590576108899,"srwikiquote","Wikiquote"
"sswiki",0.346429575146693,0.271160758829392,0.357226646605929,0.000183991066857264,0.0227792990044449,0.000113708810604848,0.00116284285438754,0.000144714628479771,0.000793162615298357,5.30043791294639e-06,"sswiki","Wikipedia"
"stqwiki",0.858880278162967,0.0621819976695717,0.062380532268238,0.00522794738342568,0.00430431304091305,0.00012543737387091,0.000154039656061739,4.30165551688488e-05,0.00670194104508922,4.96844693819391e-07,"stqwiki","Wikipedia"
"stwiki",0.603625328084326,0.236397047160638,0.150627870958787,0.000412264706449189,0.00540164952564043,0.000438241367807304,0.00119815673092357,0.00022700339278987,0.00166637844808219,6.05962455654361e-06,"stwiki","Wikipedia"
"suwiki",0.714405117798476,0.0899104993714726,0.164287757051818,0.000253413462470409,0.0101913905361515,0.00684877536134828,0.0109902311722459,8.78783856929142e-05,0.00302418811492571,7.48745398427161e-07,"suwiki","Wikipedia"
"svwiki",5.30451307449631e-07,1.43621350888476e-05,0.999950880517383,5.60350010502493e-07,2.568135491766e-07,3.16895172418093e-05,9.02977801745522e-10,1.64239462970583e-07,1.55490496231147e-06,1.68016513566134e-10,"svwiki","Wikipedia"
"svwikibooks",0.998047722342731,0.000216919739697007,0.000216919739696316,0.000216919739696602,0.000216919739696711,0.000216919739696313,0.000216919739696453,0.000216919739696876,0.000216919739696313,0.000216919739696312,"svwikibooks","Wikibooks"
"svwikinews",0.606185660077801,0.210955687694022,0.159155298667719,0.00050986883388834,0.0209886787120644,0.000235284981902613,0.000610428120905324,0.00015012134360664,0.00120451723320522,4.45433488458309e-06,"svwikinews","Wikinews"
"svwikiquote",0.678013067214309,0.18818601347965,0.000804594530546111,0.0037682468696906,0.00914846549788675,3.89121231960167e-05,0.00106516455747858,0.00138890631603462,0.117524471704358,6.21577068501448e-05,"svwikiquote","Wikiquote"
"svwikivoyage",0.868656160494017,0.0543788992412794,0.0704113265804978,0.00157013057717931,0.00444462548587766,0.000149321028464042,0.000133845838708887,3.75951270599504e-05,0.000217685650833668,4.09976082511888e-07,"svwikivoyage","Wikivoyage"
"swwiki",0.860172843472325,0.00382482864596165,0.0178476188762361,0.095387276990636,0.00105714793508316,0.0215746915917353,2.8962473318342e-05,5.21619050219332e-06,0.000101251479907565,1.6234429437846e-07,"swwiki","Wikipedia"
"szlwiki",0.925382833241849,0.0336432713374834,0.0368870311967908,0.000355965935423064,0.00319700871886388,0.000196654101107552,6.86259039979677e-05,1.96654182004515e-05,0.000248666717564704,2.7742871953316e-07,"szlwiki","Wikipedia"
"tawiki",0.99984073578568,4.728754149494e-05,5.45228100120036e-05,3.60773100605832e-06,4.39181828143888e-06,1.42384574305643e-05,1.55160362684836e-07,1.01052686462556e-06,3.40465192075413e-05,3.64966047107645e-09,"tawiki","Wikipedia"
"tawikibooks",0.998047722342731,0.000216919739696945,0.000216919739696317,0.000216919739696521,0.000216919739696651,0.000216919739696314,0.000216919739697032,0.000216919739696498,0.000216919739696312,0.000216919739696312,"tawikibooks","Wikibooks"
"tawikinews",0.436998137259779,0.230039682687405,0.309817364858621,0.000538911943510907,0.0185452373025619,0.000369764216394449,0.00250555177816707,0.000329933763075652,0.000848357452505496,7.05873797923776e-06,"tawikinews","Wikinews"
"tcywiki",0.475926348894867,0.220503585990439,0.294541644678812,0.000788106009833125,0.00361288358026731,5.43823090758031e-06,0.00312804029138927,0.000305225023499534,0.00117574163366326,1.29856663222659e-05,"tcywiki","Wikipedia"
"test2wiki",0.529950296647689,0.388126423941794,0.0665489719866274,0.00525341804261948,0.00371929586060776,1.61489073049564e-05,0.00295320436283073,0.00100911825699902,0.00237168363902207,5.14383545054855e-05,"test2wiki","Wikipedia"
"testwiki",0.387926773536229,0.500488290694226,0.050675927445094,0.00286715178292505,0.00499346173442787,8.39650255349263e-06,0.00244177708986809,0.00153168751354056,0.0490451546848238,2.13790163120613e-05,"testwiki","Wikipedia"
"testwikidatawiki",0.909795693908118,0.082270826530612,0.0028732645065185,0.00180461429087998,0.00102432327384118,8.47901823240049e-06,0.000432415692722196,0.000540815944103888,0.00122511120159134,2.44556333801138e-05,"testwikidatawiki","Other"
"tetwiki",0.654744095048426,0.203947733522568,0.129011390916591,0.000278132501801766,0.0105299647603597,0.00015923139245088,0.000391645165910636,0.000100789207740665,0.000833900304200374,3.11717995131433e-06,"tetwiki","Wikipedia"
"tewiki",0.745526210744682,0.0815855717609672,0.159554668481752,0.000170962829637342,0.0074837217597382,7.37477735201496e-05,0.000384698306492997,5.36986430357648e-05,0.00516608259786454,6.37102310082487e-07,"tewiki","Wikipedia"
"tewikiquote",0.443915934655751,0.0355672342321654,0.360477056444275,0.00846809646395105,0.0196551227391293,0.000135289278507713,0.0696009790778028,0.00352838402726651,0.0582981417683144,0.000353761312837132,"tewikiquote","Wikiquote"
"tgwiki",0.223664705310168,0.00421708430820216,0.0131526461939132,0.0153584142580003,0.667338979651853,2.20469373794203e-05,2.63818958416929e-05,0.0761712328793114,4.84165540064593e-05,9.20113243245498e-08,"tgwiki","Wikipedia"
"thwiki",0.796328781043381,0.0847719632410567,0.0172500340855849,0.0667799713563507,0.00633172466884095,0.0242391807810678,0.00200378263336045,2.38237897603708e-05,0.00227062245185755,1.15948739160718e-07,"thwiki","Wikipedia"
"thwikinews",0.998047722342732,0.000216919739697043,0.000216919739696315,0.000216919739696341,0.000216919739696802,0.000216919739696313,0.000216919739696479,0.000216919739696348,0.000216919739696421,0.000216919739696315,"thwikinews","Wikinews"
"thwikiquote",0.00203243294147703,0.294429138137401,0.34172576403921,0.00234381421791007,0.0113517146660533,0.301439417189084,0.00498359334478634,0.000980307670456581,0.0406282299981515,8.55877954707564e-05,"thwikiquote","Wikiquote"
"tiwiki",0.415056063531181,0.314696648486334,0.246794434212614,0.00145448534562778,0.0122474038143497,5.88687470092873e-06,0.00805721714424556,0.000726314372181668,0.00094438217088492,1.71640478800451e-05,"tiwiki","Wikipedia"
"tkwiki",0.7507408723226,0.103274968056224,0.122377304051034,0.00220724292789971,0.0196038361037568,9.62620954265659e-05,0.00112634779777968,8.89711181599549e-05,0.000483184477658343,1.01104946158435e-06,"tkwiki","Wikipedia"
"tlwiki",0.481338381626557,0.380598728990508,0.0173143782130687,0.000654961005160931,0.00485076200469172,0.0455868232411352,0.0693882822170205,0.000250776072498314,1.67983896296465e-05,1.08239730174841e-07,"tlwiki","Wikipedia"
"tnwiki",0.703111784444263,0.165761804854187,0.013508411574498,0.00674496316939307,0.00263979895594201,0.0764275976210627,0.0302964739403809,0.000215686579604258,0.00127076327909047,2.27155815777774e-05,"tnwiki","Wikipedia"
"towiki",0.567225778839549,0.0833000538849492,0.218862875786664,0.00490711648570559,0.00219391753457179,0.0339609120957333,0.00162116831904754,0.000688225104057985,0.0871950391817134,4.4912768007657e-05,"towiki","Wikipedia"
"tpiwiki",0.567665283186943,0.28826971721775,0.125564708244661,0.000285496204247757,0.0165507724393408,0.000296225988795103,0.000385218853817632,0.000118884154163249,0.000859394936632827,4.29877364824631e-06,"tpiwiki","Wikipedia"
"trwiki",0.768700358459837,0.000281824270547626,0.00744450349103866,0.0625358788767739,0.00403020445651961,0.140611002317935,0.00404779101638639,0.00531329470269488,0.00703501967489598,1.22733370982912e-07,"trwiki","Wikipedia"
"trwikibooks",0.942737280365475,0.0188441509607357,0.000128943035612658,0.00714855577344412,0.015507670293551,0.000113329574067374,0.0100499618869316,0.00519069576851198,0.000166345832741321,0.000113066508929641,"trwikibooks","Wikibooks"
"trwikinews",0.279583742191219,0.447613324436217,0.241974367194463,0.000438054679420028,0.0231892934151015,0.00386768939882283,0.00126465510764646,0.000361332344303823,0.00169986293012548,7.67830268165847e-06,"trwikinews","Wikinews"
"trwikiquote",0.344563452357671,0.332243380068657,0.0293806921931071,0.00671039773216037,0.252960319352998,1.66927602067463e-05,0.0100484120046489,0.00202354247202521,0.0220148553709715,3.82556875545654e-05,"trwikiquote","Wikiquote"
"tswiki",0.34741173428992,0.260735436478803,0.387085704517376,0.000464226607187402,0.00110032336986661,0.000342974339714143,0.00125791850964316,0.000319608830489552,0.00127454703027013,7.52602672965307e-06,"tswiki","Wikipedia"
"ttwiki",0.956312439022376,0.00692302145943279,0.000182406263961915,2.15138359611466e-05,0.000484380975984849,8.189294108892e-05,0.0123780807334528,0.0236127845470197,3.47097274352936e-06,9.24797889467265e-09,"ttwiki","Wikipedia"
"tumwiki",0.638759642739689,0.219130784757129,0.117314533842285,0.000258003217554044,0.0215333083354827,0.000370135438171492,0.00067004680650178,0.000191236636775654,0.00176161881170413,1.06894147073129e-05,"tumwiki","Wikipedia"
"twwiki",0.813222054600733,0.145437987539957,0.0257839478780617,0.000240434572966601,0.01428246850027,0.000398233869464047,0.000167359926175405,7.0958451057674e-05,0.000392726934331548,3.82772698279245e-06,"twwiki","Wikipedia"
"tyvwiki",0.367174068674915,0.031300075598485,0.00535626287221326,0.00026345293232911,0.535151238216033,0.0265516563459946,0.000104786512849969,0.0339288844072975,0.000169152617780454,4.21822101996484e-07,"tyvwiki","Wikipedia"
"tywiki",0.508015538904588,0.311508477247041,0.058497332594174,0.117600647955983,0.00100345904312501,0.00160149061292887,0.000355742520673672,0.000213016581163761,0.00119665127084416,7.64326947859587e-06,"tywiki","Wikipedia"
"udmwiki",0.569268531605539,0.014874647097087,0.0061159898532683,0.000205621990324644,0.173092727914194,5.51906988141682e-05,0.235088768331205,0.000787776723586016,0.000510453932086622,2.91853894916191e-07,"udmwiki","Wikipedia"
"ugwiki",0.722715473772804,0.046260857978685,0.0558015989327684,0.000143511292721349,0.00502565301114496,0.169665399723329,0.000168273723648076,2.62200478350111e-05,0.000192656700437561,3.54816625758008e-07,"ugwiki","Wikipedia"
"ukwiki",0.00216342565845257,0.0316360310038343,0.00157396896088058,3.91758389167323e-05,0.00162195104983605,7.43028614088855e-07,0.00818630931337988,0.954687578447993,9.08113777269119e-05,5.32036543816323e-09,"ukwiki","Wikipedia"
"ukwikinews",0.442564386633903,0.335282937445432,0.178938544603336,0.000450377038591475,0.0377801414009728,0.000857088753802566,0.00139936564923264,0.000558205499814801,0.00215904789570717,9.90507920757938e-06,"ukwikinews","Wikinews"
"ukwikiquote",0.516493947133246,0.315788506727418,0.158503992742555,0.000592847876031545,0.00420574160159837,0.000541315592804165,0.00108036034081482,0.000685447604183329,0.00210024387971185,7.59650163596972e-06,"ukwikiquote","Wikiquote"
"ukwikisource",0.954984823326751,0.0150175272647778,0.000260112081633681,0.00778399043511312,0.0118754661929037,0.000181312897256304,0.000407526666442239,0.00160635298254513,0.00706500605924505,0.000817882093332361,"ukwikisource","Wikisource"
"ukwikivoyage",0.732826297246394,0.0932249778474756,0.146450896866573,0.00279868142858799,0.0111963198977157,7.83691485735327e-05,0.0129005979089055,8.95468107327162e-05,0.000433517011222822,7.95833819409631e-07,"ukwikivoyage","Wikivoyage"
"urwiki",0.751998215091978,0.000322591819313845,0.00698210444533656,0.0417244973577434,0.00215172198940463,0.180116197694098,0.0160608856701618,2.48558199178904e-07,0.000643462835716786,7.45380488980161e-08,"urwiki","Wikipedia"
"urwikiquote",0.000216919739697268,0.998047722342731,0.000216919739696332,0.000216919739696505,0.000216919739696905,0.000216919739696313,0.000216919739696723,0.000216919739696468,0.000216919739696421,0.000216919739696317,"urwikiquote","Wikiquote"
"uzwiki",0.967672166555418,0.00939847814646338,0.00844768489010255,0.00176227628846226,0.00131527607999908,0.00982273207280736,0.000189620346944902,2.81122141239712e-07,0.00139137345933705,1.11038324635823e-07,"uzwiki","Wikipedia"
"vecwiki",0.83222431730222,0.014128934617499,0.0335583066464175,0.0779487432670979,0.00735801102409018,0.0247115252522812,0.00968621280437815,8.41400244387522e-07,0.00038284648467801,2.61201093959748e-07,"vecwiki","Wikipedia"
"vecwikisource",0.994243651596934,0.000644293305113797,4.25000309388931e-06,0.000376921281281463,0.000673843487313473,2.68495842628656e-06,6.94822408956952e-06,8.51503681427081e-05,0.00395753594677859,4.72082882631786e-06,"vecwikisource","Wikisource"
"vepwiki",0.439156382356129,0.0142802440135447,0.0208288407745205,0.0023068412061321,0.510044517607934,0.000267093018112231,1.4149275580417e-05,0.0130286194969173,7.32504288851622e-05,6.18222447904905e-08,"vepwiki","Wikipedia"
"vewiki",0.479338335278434,0.45627728059936,0.047787415113097,0.00343984708525798,0.00217822819820425,8.5023083433831e-06,0.00563623049185176,0.00112153028775124,0.00418828365327693,2.43469844231334e-05,"vewiki","Wikipedia"
"viwiki",0.158145379548218,4.37267547617138e-07,2.15482251354472e-05,0.00120265035345154,3.48864751007595e-05,0.032932376401243,0.807570535174967,3.41817651063909e-05,5.79996049699025e-05,5.18426004318425e-09,"viwiki","Wikipedia"
"viwikibooks",0.998047722342731,0.000216919739696945,0.000216919739696317,0.000216919739696521,0.000216919739696651,0.000216919739696314,0.000216919739697032,0.000216919739696498,0.000216919739696312,0.000216919739696312,"viwikibooks","Wikibooks"
"viwikiquote",0.998047722342733,0.000216919739696472,0.000216919739696314,0.000216919739696441,0.000216919739696482,0.000216919739696313,0.000216919739696315,0.000216919739696339,0.000216919739696316,0.00021691973969632,"viwikiquote","Wikiquote"
"viwikivoyage",0.880182971005449,0.0356318185102056,0.0411195272274667,0.000131104138083377,0.0034452577972675,0.0392161112172322,7.795738736597e-05,2.08137254903809e-05,0.000174128890159241,3.10101279495313e-07,"viwikivoyage","Wikivoyage"
"vlswiki",0.653892848212677,0.124391365307042,0.0952343162217753,0.111343464096023,0.0102918455966007,0.000146843155898215,0.000227080437380241,0.00010362338748299,0.00436780339800524,8.10187115879249e-07,"vlswiki","Wikipedia"
"vowiki",0.808785609520004,0.00255167177475898,0.0134324209130043,0.0389243879872726,0.00618610875435764,3.46880942167091e-05,0.129916319261801,2.57425713762323e-07,0.00016838455241295,1.51716457501085e-07,"vowiki","Wikipedia"
"warwiki",0.770127856255053,0.000545362528875756,0.00878896207348133,0.0655584880649312,0.000586402066422261,0.147093504890453,1.78905513503885e-05,0.00260204758323389,0.00467928242766581,2.03558533443079e-07,"warwiki","Wikipedia"
"wawiki",0.605313191651522,0.128888262284913,0.113294620202277,0.0184811057357857,0.00176748881054668,0.0635424245815434,0.0679611677686142,9.75241032790631e-05,0.000650704264434555,3.51059708442416e-06,"wawiki","Wikipedia"
"wikidatawiki",0.556522016502562,0.249818642821084,0.0849620566241152,0.0331493103932501,0.0137373698754237,0.00452296270826318,0.000915742575719448,0.0195338448677039,0.0368380462959666,7.33591216948681e-09,"wikidatawiki","Other"
"wowiki",0.729905032185904,0.102884474167522,0.155381249733217,0.000134397142381509,0.0106282980243905,0.000307638982636152,0.000310056525461025,6.65416967070844e-05,0.000378515666248943,3.79587553229906e-06,"wowiki","Wikipedia"
"wuuwiki",0.579301622366747,0.0526890082122677,0.0596382361552808,0.00167045015435422,0.0040015462489658,0.300691177181967,0.000116767478619193,0.00164050431704319,0.000250281093090908,4.06791664160733e-07,"wuuwiki","Wikipedia"
"xalwiki",0.730066837479383,0.0933765576955508,0.167141955738557,0.000308105990839142,0.00691776365463696,0.00053448078585654,0.000382813765588218,8.45868397781268e-05,0.00046400832681974,0.000722889722991083,"xalwiki","Wikipedia"
"xhwiki",0.504086574898106,0.356836833452465,0.114047837941399,0.00101398099575008,0.00935417852888822,0.00572439120755266,0.00147521240128196,0.000506372155335456,0.00694165024640718,1.29681728147578e-05,"xhwiki","Wikipedia"
"xmfwiki",0.850193165051766,0.0233534663834409,0.0524284033716248,0.0507515531631239,0.0093277666906993,8.6181691315391e-05,0.013217833972086,0.000291416539893413,0.000349805339141475,4.07796908397073e-07,"xmfwiki","Wikipedia"
"yiwiki",0.893722944798511,0.0422834975414142,0.0533913501952816,0.000257357900603265,0.0061664860423025,4.90293669110539e-05,0.00153545262371425,0.00171208362023133,0.000881387730817241,4.10180213215438e-07,"yiwiki","Wikipedia"
"yowiki",0.887188917894122,0.0471170921872206,0.0597599164147479,0.000137075726862862,0.00513432289705841,6.78969407534516e-05,0.000109956924278156,3.90574134515141e-05,0.000445394591604483,3.69009900243366e-07,"yowiki","Wikipedia"
"zawiki",0.440645407711276,0.114513925113006,0.145564348151739,0.000287302008382092,0.000931228619771111,0.293096425354868,0.000222827951473647,5.84911361817479e-05,0.0046759702417671,4.07371153464084e-06,"zawiki","Wikipedia"
"zeawiki",0.742162091582644,0.114497095989678,0.122599022890594,0.00988327398403443,0.00798705648717865,9.15641784799409e-05,0.000253117524854439,6.20071920410374e-05,0.00246405099880542,7.19171690281897e-07,"zeawiki","Wikipedia"
"zh_classicalwiki",0.592414696079016,0.0705035615520032,0.0706291770663141,0.000257652640908012,0.00604474826249247,0.259604415766471,0.000176916511752955,4.71273441437413e-05,0.000321236160652977,4.68616245786234e-07,"zh_classicalwiki","Wikipedia"
"zh_min_nanwiki",0.7304131209589,0.000809168415895664,0.0104674960151529,0.0840169473536189,0.00107470278213309,0.168348790045405,0.000990531331059944,3.72806030370632e-05,0.00384184881571163,1.13679085566679e-07,"zh_min_nanwiki","Wikipedia"
"zh_yuewiki",0.581223748964043,0.00524294719116378,0.0120457610494699,0.0157112670999829,0.00298032103799372,0.375952434820529,0.00525561295307539,0.00114212539304295,0.000445656168400652,1.25322298827498e-07,"zh_yuewiki","Wikipedia"
"zhwiki",2.65140297081169e-07,1.93969930391104e-06,1.92760679636151e-06,6.40116114956858e-07,2.35858278986753e-06,0.999990558364282,2.97062230867155e-07,6.88987969120078e-07,1.32435783490546e-06,8.23805538558236e-11,"zhwiki","Wikipedia"
"zhwikibooks",0.998047722342731,0.000216919739696945,0.000216919739696317,0.000216919739696521,0.000216919739696651,0.000216919739696314,0.000216919739697032,0.000216919739696498,0.000216919739696312,0.000216919739696312,"zhwikibooks","Wikibooks"
"zhwikinews",0.233812168733056,0.301578747981337,0.22799274516048,0.000408340201325081,0.00224137438947777,0.231537073616749,0.000996022146561486,0.000477648678429291,0.000945702713911819,1.01763786720915e-05,"zhwikinews","Wikinews"
"zhwikiquote",0.00677933359564066,0.373281204048967,0.000656634673724851,0.00602383913363322,0.0482759183204585,0.552649026331344,0.00753639494752405,0.00144571681289581,0.00328798118730021,6.39509485124033e-05,"zhwikiquote","Wikiquote"
"zhwikisource",0.000203019503151363,0.000108577830396783,0.000109401755958154,0.00015502554841431,0.000176246379150007,0.99876011376731,0.00012314212782923,0.000136135022089682,0.000108998654905795,0.000119339410794234,"zhwikisource","Wikisource"
"zhwikivoyage",0.393941700162599,0.0542188456025106,0.0533115185448721,0.000126111869955168,0.0447246157187245,0.245283820478454,0.208312326571558,9.70968712885215e-06,7.11361428335488e-05,2.15221364015267e-07,"zhwikivoyage","Wikivoyage"
"zuwiki",0.5582138291778,0.202665176166551,0.223807436986861,0.000409783919516102,0.0131754963294214,0.000157101765365731,0.000425519164941721,0.000157792623437207,0.000983596280493891,4.26758561249566e-06,"zuwiki","Wikipedia"
